accident_id,latitude,longitude,date,time,weather,road_type,lighting,traffic_density,vehicle_type,speed_kmh,speed_limit_kmh,severity
ACC03886,22.245449937991744,86.7017959251699,2023-07-11,14:08:53,rain,rural,daylight,low,motorcycle,23.2,69,minor
ACC03887,24.604043501855365,83.46989991039487,2023-06-07,18:56:25,rain,rural,dusk_dawn,heavy,motorcycle,105.2,44,moderate
ACC03888,26.351084669332916,82.00176103149553,2025-08-31,11:52:49,heavy_rain,urban,daylight,low,car,65.8,36,severe
ACC03889,22.880973686881514,80.51988495058933,2025-11-25,19:51:29,cloudy,rural,dusk_dawn,low,bus,48.3,61,severe
ACC03890,13.08223287204903,81.11286457946947,2024-02-14,19:20:44,cloudy,highway,daylight,low,truck,102.1,66,severe
ACC03891,14.930245533596484,82.21904610218326,2024-04-10,15:46:35,heavy_rain,expressway,night_lit,moderate,bus,105.2,99,moderate
ACC03892,27.263650916273345,85.22527671584166,2023-04-29,08:08:16,clear,urban,daylight,low,truck,66.4,46,moderate
ACC03893,27.498407574035618,81.55021689272846,2024-05-23,22:17:53,clear,expressway,night_unlit,moderate,car,93.8,81,moderate
ACC03894,27.4786130191738,83.97729220977412,2025-03-06,21:07:28,clear,rural,night_lit,heavy,motorcycle,35.4,44,minor
ACC03895,12.588790406401888,76.49564882927575,2025-04-01,16:03:27,rain,urban,daylight,low,car,34.8,45,moderate
ACC03896,18.119170687190692,87.62818780506356,2026-05-11,23:22:39,rain,highway,night_unlit,low,car,123.9,75,fatal
ACC03897,24.154763263807936,72.51035533499247,2024-08-06,14:34:55,clear,urban,night_lit,moderate,truck,30.5,47,severe
ACC03898,24.046172858525296,78.18522552443704,2023-07-13,11:51:52,clear,expressway,night_unlit,heavy,car,129.9,99,fatal
ACC03899,13.374542479199336,86.11279282405926,2022-04-25,13:02:23,clear,urban,dusk_dawn,low,motorcycle,29.2,32,severe
ACC03900,21.751822193432304,74.88836740297904,2025-02-03,05:24:13,cloudy,rural,night_lit,heavy,bus,78.2,80,moderate
ACC03901,14.28591389665372,74.26140948693853,2025-08-13,15:42:19,clear,expressway,daylight,heavy,truck,85.1,91,minor
ACC03902,19.891349325884693,77.84689227039861,2024-06-26,17:12:15,rain,highway,night_lit,low,car,132.0,94,moderate
ACC03903,15.834971213457944,78.85111520826923,2026-02-24,07:44:17,fog,urban,dusk_dawn,moderate,car,41.4,58,minor
ACC03904,12.850578747755643,86.93430497058765,2023-06-05,09:34:25,rain,urban,daylight,heavy,motorcycle,21.7,38,minor
ACC03905,13.280310808425753,85.37791255534114,2022-03-29,17:33:01,heavy_rain,highway,night_lit,heavy,motorcycle,79.3,64,moderate
ACC03906,26.57428719567853,79.42543420304823,2024-11-05,18:07:31,storm,rural,dusk_dawn,low,bus,48.3,48,fatal
ACC03907,23.914335427224543,87.56760161410566,2022-07-19,23:10:50,rain,highway,night_lit,moderate,motorcycle,77.6,78,minor
ACC03908,26.90918370836721,82.27645446654503,2022-05-19,09:52:25,cloudy,rural,dusk_dawn,heavy,car,102.4,52,severe
ACC03909,19.51983891733684,85.97853971171025,2025-02-26,19:52:04,rain,urban,dusk_dawn,moderate,truck,46.5,48,minor
ACC03910,18.612679983244867,75.9369116877892,2023-12-15,08:27:23,cloudy,rural,dusk_dawn,moderate,motorcycle,110.0,51,moderate
ACC03911,17.73451668003353,79.82342518879972,2024-09-19,07:35:20,cloudy,urban,daylight,moderate,truck,32.1,40,severe
ACC03912,21.86091353683344,72.47547541370294,2025-05-12,17:32:35,clear,urban,daylight,heavy,car,66.0,58,moderate
ACC03913,17.624950191541338,72.14208309226318,2023-09-21,13:30:15,cloudy,highway,daylight,moderate,motorcycle,128.1,93,moderate
ACC03914,23.9403717437121,83.28725153503143,2024-09-30,18:42:18,heavy_rain,rural,dusk_dawn,moderate,motorcycle,74.3,55,severe
ACC03915,24.821077219453795,73.8926979594496,2024-06-04,09:34:44,rain,urban,daylight,moderate,motorcycle,39.8,60,minor
ACC03916,26.013513494870097,80.76493179377309,2024-08-10,08:07:10,cloudy,urban,daylight,low,motorcycle,59.1,46,minor
ACC03917,15.884814883924436,83.13611971536032,2025-02-28,15:04:55,cloudy,rural,dusk_dawn,moderate,motorcycle,104.0,53,moderate
ACC03918,20.432352788678006,72.51575337967422,2023-09-17,07:51:17,rain,urban,dusk_dawn,low,truck,60.9,57,minor
ACC03919,15.575113867677421,79.17986238633091,2024-04-08,09:44:49,rain,highway,dusk_dawn,moderate,car,101.6,95,moderate
ACC03920,12.600893174725458,82.94643099177344,2024-08-28,08:11:04,cloudy,highway,daylight,moderate,car,64.2,95,moderate
ACC03921,23.325204866717403,86.23569580567761,2022-08-19,10:03:19,clear,urban,dusk_dawn,heavy,car,67.7,53,severe
ACC03922,20.783700382961996,76.7876816096265,2022-12-14,18:13:22,clear,highway,daylight,heavy,car,68.2,82,minor
ACC03923,23.582836472849337,87.58746447494929,2022-05-27,07:34:27,heavy_rain,highway,dusk_dawn,moderate,motorcycle,83.1,61,moderate
ACC03924,13.401966582504594,85.51266399455515,2022-11-22,16:35:05,clear,highway,night_lit,moderate,car,74.3,84,moderate
ACC03925,27.928418864991073,82.41016115330967,2023-12-22,16:10:14,heavy_rain,urban,dusk_dawn,moderate,car,48.5,59,moderate
ACC03926,27.909577071152512,78.2708081159381,2026-03-20,15:10:52,clear,urban,night_lit,moderate,auto,44.0,46,moderate
ACC03927,19.439997208056205,83.37776601919198,2026-02-24,14:12:55,storm,urban,daylight,low,motorcycle,35.4,49,fatal
ACC03928,25.856939442941375,85.05909230512566,2025-06-06,17:26:26,cloudy,urban,night_lit,low,truck,20.6,47,minor
ACC03929,15.897096892888909,76.85279799818491,2024-07-04,19:13:07,rain,urban,dusk_dawn,heavy,truck,29.4,52,severe
ACC03930,23.801058579572754,87.88528103851247,2022-11-29,08:27:16,rain,urban,dusk_dawn,heavy,car,33.3,43,minor
ACC03931,26.067613709017053,86.53790991607423,2023-08-12,19:00:57,rain,expressway,dusk_dawn,moderate,motorcycle,139.7,98,minor
ACC03932,25.034660257292458,79.76802304548676,2025-06-12,05:56:55,rain,urban,night_lit,low,motorcycle,59.5,42,moderate
ACC03933,24.988385251858517,83.56527865240632,2026-02-01,14:53:48,clear,rural,night_lit,low,car,132.3,66,minor
ACC03934,19.40842611342184,80.38414231390051,2026-04-30,14:20:51,clear,urban,daylight,low,car,67.5,50,minor
ACC03935,25.119839164460366,84.17488883515242,2023-10-01,08:48:42,clear,urban,night_unlit,heavy,car,47.5,57,moderate
ACC03936,23.051277008340808,85.2317152620477,2024-03-10,06:32:37,rain,rural,daylight,moderate,car,116.3,57,minor
ACC03937,14.11922237030727,72.37156088251268,2024-04-16,06:01:46,rain,highway,dusk_dawn,heavy,car,117.4,98,minor
ACC03938,13.826950465032322,73.26611247521039,2022-04-03,04:17:38,clear,expressway,daylight,moderate,car,95.1,99,minor
ACC03939,24.35075417495424,77.38347865402763,2022-07-11,15:03:20,rain,urban,dusk_dawn,moderate,motorcycle,69.3,32,minor
ACC03940,22.00742542036678,86.68181812211759,2022-03-16,07:42:38,clear,highway,dusk_dawn,moderate,car,124.6,83,moderate
ACC03941,20.310017875062037,78.37237733029423,2025-04-25,19:46:17,clear,urban,dusk_dawn,low,truck,42.4,59,moderate
ACC03942,26.516188653581253,86.20019544323078,2023-01-04,20:37:37,clear,rural,night_lit,moderate,car,76.0,68,minor
ACC03943,22.553445709939496,79.39894260210805,2025-02-23,09:00:22,rain,highway,night_lit,heavy,motorcycle,83.5,87,moderate
ACC03944,18.338347921412804,76.62164672498517,2023-09-09,08:14:29,clear,highway,daylight,low,truck,62.3,67,severe
ACC03945,18.62290893081894,86.41032292899992,2025-07-28,12:28:10,heavy_rain,expressway,night_lit,low,motorcycle,89.2,98,fatal
ACC03946,21.68390977308136,80.97073230269883,2022-07-09,20:08:57,rain,urban,night_unlit,moderate,car,59.3,51,severe
ACC03947,24.164404554981573,77.76774872048065,2023-06-18,12:06:44,cloudy,highway,daylight,heavy,car,88.6,89,moderate
ACC03948,21.029652911185984,72.71051205804507,2022-12-03,07:18:06,clear,highway,dusk_dawn,heavy,car,71.2,65,minor
ACC03949,20.140174115506873,73.77493011917159,2023-12-17,23:35:28,rain,urban,night_unlit,low,car,53.4,30,severe
ACC03950,23.63041124246691,74.2289652422645,2024-07-11,14:05:27,heavy_rain,urban,night_lit,heavy,motorcycle,29.0,46,severe
ACC03951,23.284232798512583,77.8373806465697,2022-10-04,11:59:53,cloudy,urban,night_unlit,heavy,motorcycle,47.7,58,minor
ACC03952,25.285549449816976,81.7173272919095,2024-12-31,20:27:45,clear,expressway,dusk_dawn,heavy,motorcycle,110.4,95,fatal
ACC03953,13.00082858043671,76.92144183075088,2026-05-03,21:10:52,clear,highway,night_unlit,low,auto,90.9,75,severe
ACC03954,24.079234113311664,73.0484421402368,2022-03-13,14:01:28,cloudy,highway,daylight,heavy,bus,83.9,72,moderate
ACC03955,20.22016721522704,76.23693979707734,2022-05-22,10:57:09,clear,highway,night_lit,heavy,car,108.4,61,moderate
ACC03956,13.19508992053043,78.53890641439376,2026-04-13,14:35:43,rain,urban,dusk_dawn,moderate,truck,78.1,52,moderate
ACC03957,22.864160450712316,87.87631885875726,2024-12-01,08:51:13,clear,highway,night_lit,low,car,117.8,87,moderate
ACC03958,23.464643104031083,78.28779047601502,2026-02-19,14:46:38,rain,urban,night_lit,low,truck,29.0,47,minor
ACC03959,20.37803471271495,73.4271266999591,2025-03-04,09:59:24,cloudy,rural,daylight,moderate,truck,82.2,62,minor
ACC03960,24.700783642396203,81.29783703158293,2025-03-23,16:53:20,cloudy,highway,night_unlit,heavy,motorcycle,139.3,64,fatal
ACC03961,16.803969738068822,86.71424116202064,2022-09-17,18:45:07,fog,expressway,dusk_dawn,heavy,motorcycle,130.8,82,fatal
ACC03962,15.230515496502978,84.587131181788,2024-04-20,22:51:48,cloudy,expressway,night_unlit,heavy,motorcycle,61.2,94,moderate
ACC03963,17.611743227892454,85.37949294699578,2023-08-23,19:51:41,clear,urban,dusk_dawn,moderate,car,44.3,30,fatal
ACC03964,18.56080821273564,86.85170873763728,2025-09-30,06:15:20,cloudy,rural,dusk_dawn,heavy,motorcycle,35.2,55,minor
ACC03965,23.1349376384347,82.18469605416861,2022-03-12,08:35:44,cloudy,rural,daylight,heavy,bus,55.7,73,severe
ACC03966,25.528319006051643,87.91876369045598,2022-01-30,15:59:59,rain,urban,night_lit,low,motorcycle,39.9,43,moderate
ACC03967,23.534691041258824,72.53250511807441,2024-07-02,09:52:43,heavy_rain,urban,daylight,low,car,64.8,39,severe
ACC03968,14.783800945113624,85.357434818297,2026-05-13,01:06:56,rain,highway,night_unlit,heavy,motorcycle,72.1,95,moderate
ACC03969,17.859473356804116,85.71217071235618,2026-06-22,18:06:28,storm,urban,dusk_dawn,moderate,truck,22.3,55,severe
ACC03970,14.534619415164448,86.66720625219143,2024-09-01,11:12:22,clear,rural,daylight,low,motorcycle,117.8,45,fatal
ACC03971,22.98758719292882,79.65071132217358,2023-12-07,06:44:50,clear,urban,dusk_dawn,heavy,car,47.2,47,severe
ACC03972,15.970750051470306,84.6040947779296,2023-03-25,14:23:39,clear,urban,daylight,moderate,truck,35.9,38,minor
ACC03973,20.40619092562955,75.12128638593887,2026-06-14,22:37:36,rain,urban,night_lit,moderate,car,37.9,44,severe
ACC03974,24.669277491114947,81.65008360285142,2022-10-28,17:08:38,clear,expressway,daylight,heavy,motorcycle,103.6,91,moderate
ACC03975,22.73502839874584,77.73832243781538,2022-07-27,08:03:59,clear,highway,dusk_dawn,low,motorcycle,97.1,94,minor
ACC03976,16.773983850642125,81.5387784105916,2024-04-14,14:46:41,storm,highway,daylight,low,truck,129.8,66,severe
ACC03977,17.325868009861452,82.8089681145328,2023-10-07,20:17:48,clear,highway,night_unlit,moderate,bus,125.2,80,severe
ACC03978,22.45382858564851,77.55309866793885,2024-03-25,05:02:02,clear,expressway,night_lit,heavy,truck,102.3,96,moderate
ACC03979,20.791483989439108,75.45981278884595,2026-01-21,16:12:43,clear,urban,night_lit,moderate,truck,44.4,51,severe
ACC03980,13.54229579952071,77.14700654174936,2023-03-20,17:19:19,clear,highway,daylight,moderate,car,135.9,63,severe
ACC03981,25.98386542837674,82.62331592171908,2025-12-10,17:24:07,clear,urban,night_lit,moderate,truck,37.5,33,moderate
ACC03982,20.20181196885806,82.82998773876497,2022-12-14,07:53:16,clear,urban,dusk_dawn,heavy,truck,54.1,45,moderate
ACC03983,19.573776211159448,83.86107097638558,2023-06-16,20:11:49,clear,highway,night_lit,moderate,truck,88.8,68,moderate
ACC03984,15.175029386116197,74.02458573716329,2022-01-08,10:36:49,rain,rural,daylight,low,truck,94.0,74,moderate
ACC03985,18.031901103528597,85.09627824407139,2025-01-19,05:16:18,cloudy,rural,dusk_dawn,low,car,47.4,42,fatal
ACC03986,17.325197797041586,83.01036482465528,2025-11-10,06:29:11,rain,highway,daylight,moderate,car,112.2,94,minor
ACC03987,16.33177092527083,72.48808122705023,2025-12-26,13:17:25,rain,expressway,daylight,low,truck,115.7,100,minor
ACC03988,21.07850519434837,77.36956559096082,2022-10-02,04:20:19,rain,highway,night_unlit,low,car,100.7,73,severe
ACC03989,19.396405764484513,79.46738009450364,2025-06-13,18:35:27,heavy_rain,highway,dusk_dawn,heavy,car,77.3,74,severe
ACC03990,26.227162965034676,77.76987984618904,2022-08-21,19:35:47,cloudy,urban,daylight,heavy,auto,37.2,31,minor
ACC03991,27.061503632754572,73.87867021133461,2024-10-28,01:08:19,clear,highway,night_unlit,low,auto,72.4,97,minor
ACC03992,15.511574867649454,75.31754055208012,2025-02-27,19:09:10,clear,urban,dusk_dawn,heavy,car,75.0,35,moderate
ACC03993,13.601686860275368,72.39298231856212,2022-09-08,22:14:06,clear,highway,night_lit,moderate,car,72.9,70,minor
ACC03994,24.56540082380399,73.489234581641,2022-07-01,03:53:41,rain,highway,night_lit,heavy,motorcycle,91.0,68,moderate
ACC03995,27.917782458217744,76.26080188359272,2022-04-30,17:19:11,cloudy,expressway,daylight,heavy,car,113.7,89,severe
ACC03996,25.817601117666467,85.1195242501717,2025-03-09,23:34:13,clear,highway,daylight,moderate,car,84.8,60,minor
ACC03997,12.379158433899756,80.4262001589952,2024-10-06,18:26:48,clear,urban,dusk_dawn,moderate,car,46.8,42,moderate
ACC03998,16.020216811303456,78.7919662510577,2022-07-15,14:21:05,heavy_rain,highway,night_lit,moderate,truck,128.8,92,moderate
ACC03999,12.693476432660223,82.59460710333678,2024-04-01,20:02:39,cloudy,rural,night_lit,heavy,motorcycle,90.2,61,severe
ACC04000,25.132470032658667,80.66416896520008,2025-07-30,17:26:00,clear,highway,daylight,low,car,107.7,68,fatal
ACC04001,21.30251162067706,74.10422282809002,2023-01-26,09:59:56,heavy_rain,highway,night_lit,moderate,motorcycle,96.3,77,severe
ACC04002,20.21949665867286,75.56197382118704,2024-09-21,08:56:42,rain,rural,dusk_dawn,low,car,29.0,40,minor
ACC04003,20.87119811194444,75.56035777584972,2023-04-26,14:18:49,cloudy,highway,night_lit,moderate,bus,85.7,61,fatal
ACC04004,16.039220139145456,81.59924020179747,2023-03-05,11:31:39,cloudy,rural,night_lit,moderate,car,120.7,64,minor
ACC04005,21.626213906221807,79.38598985902954,2023-10-06,10:17:24,rain,urban,daylight,heavy,car,29.3,48,moderate
ACC04006,12.49067165542448,78.20136100097366,2023-08-02,08:55:59,clear,rural,night_unlit,low,motorcycle,127.9,55,fatal
ACC04007,22.336187583533434,80.9062267661086,2024-03-24,19:33:47,storm,highway,daylight,moderate,car,69.1,81,severe
ACC04008,23.75094128286129,87.52185257252091,2022-12-04,17:55:05,rain,expressway,night_unlit,low,car,104.0,85,severe
ACC04009,22.768420219389235,77.02709529689403,2023-10-03,10:51:34,cloudy,highway,daylight,moderate,bus,90.3,88,minor
ACC04010,17.313880292995524,80.32312693813628,2024-10-18,09:19:32,rain,highway,dusk_dawn,low,bus,137.0,73,severe
ACC04011,25.220206642040683,79.68592025030586,2023-09-28,07:27:17,storm,rural,dusk_dawn,moderate,bus,34.7,45,minor
ACC04012,23.448703953879715,83.46628850793351,2024-12-13,07:34:27,clear,highway,daylight,moderate,truck,119.4,62,minor
ACC04013,14.052757166788446,83.68464428772666,2022-07-10,16:14:58,clear,urban,night_lit,heavy,car,37.3,42,minor
ACC04014,15.12230752861304,83.66513154260865,2022-08-15,07:49:05,rain,urban,dusk_dawn,moderate,auto,67.8,58,moderate
ACC04015,22.19373461085182,75.22431327901992,2025-11-22,22:33:55,clear,highway,night_lit,low,truck,70.8,68,severe
ACC04016,16.630658136896418,79.185490181779,2024-01-29,09:12:42,rain,highway,daylight,heavy,motorcycle,104.5,90,minor
ACC04017,13.910927063139791,84.9787950564662,2024-09-27,02:28:06,cloudy,urban,night_unlit,low,truck,26.5,41,moderate
ACC04018,14.479503890398275,78.1044827286503,2025-04-29,19:49:18,clear,urban,night_unlit,heavy,motorcycle,42.8,49,moderate
ACC04019,14.64987488864641,87.74808187663886,2022-08-28,11:25:50,clear,urban,dusk_dawn,moderate,truck,76.9,59,moderate
ACC04020,19.644654509094117,77.83658786867518,2026-05-16,11:42:42,rain,rural,dusk_dawn,low,truck,104.1,51,moderate
ACC04021,21.718167254871958,79.96266923747149,2023-11-28,07:59:04,clear,urban,dusk_dawn,heavy,auto,20.1,50,moderate
ACC04022,14.82243639767064,79.59240951684075,2025-12-31,17:20:08,clear,urban,daylight,moderate,truck,78.3,36,severe
ACC04023,23.399945765811538,78.93862083950788,2023-11-16,11:59:55,cloudy,highway,night_unlit,heavy,bus,129.9,95,moderate
ACC04024,16.496201720024455,85.53010189311395,2023-10-28,19:24:09,clear,highway,night_lit,moderate,motorcycle,135.1,88,minor
ACC04025,16.984930214303375,74.48440380076822,2024-09-13,16:33:37,cloudy,highway,night_lit,moderate,car,134.5,97,severe
ACC04026,15.575977937185721,81.08263530262373,2022-11-10,20:46:59,storm,urban,night_unlit,moderate,truck,41.5,30,severe
ACC04027,24.563298175091056,81.89762523768678,2024-09-26,16:04:09,rain,highway,night_lit,moderate,motorcycle,125.4,61,fatal
ACC04028,27.357021326990033,85.61954092910993,2026-06-03,18:42:02,cloudy,rural,dusk_dawn,heavy,car,115.6,60,moderate
ACC04029,19.879997578849483,81.74720255881773,2024-11-25,17:34:49,clear,highway,night_unlit,low,motorcycle,82.2,91,minor
ACC04030,12.672490262911875,87.3603255646045,2022-04-26,13:39:56,storm,highway,night_lit,moderate,motorcycle,110.6,100,severe
ACC04031,16.169109062807614,85.95468339617486,2025-02-19,17:57:30,heavy_rain,highway,daylight,low,motorcycle,116.8,96,minor
ACC04032,14.528804657901537,77.5798391736437,2022-02-24,17:29:13,rain,urban,night_unlit,moderate,truck,32.7,52,severe
ACC04033,25.484196557632288,85.75850312465334,2022-06-19,00:55:03,clear,urban,night_unlit,low,bus,69.5,36,severe
ACC04034,13.357663798931283,87.3356450254953,2023-04-13,17:34:54,clear,urban,daylight,moderate,car,48.2,35,minor
ACC04035,27.46361985101414,76.11515489479338,2023-05-16,09:12:47,clear,expressway,daylight,moderate,truck,126.7,95,severe
ACC04036,21.416220425994016,81.76334090663053,2022-01-06,15:39:53,clear,urban,night_lit,heavy,car,26.3,55,moderate
ACC04037,20.283836593186614,76.50886259747416,2022-01-29,07:11:47,clear,highway,night_lit,heavy,motorcycle,130.9,100,moderate
ACC04038,25.55760995870699,82.39307646531549,2025-07-19,02:53:25,heavy_rain,rural,night_lit,low,truck,125.8,40,moderate
ACC04039,12.440761940663299,73.49828487275235,2024-01-17,01:09:28,clear,rural,night_unlit,moderate,bus,35.5,58,severe
ACC04040,24.434443990512154,83.74700834990492,2022-11-25,08:29:22,clear,highway,night_lit,moderate,car,102.5,80,minor
ACC04041,13.865664729096265,78.71711725752549,2023-12-07,02:49:43,heavy_rain,highway,night_lit,moderate,truck,85.9,98,fatal
ACC04042,25.452449583046914,81.39691485882298,2025-02-11,07:00:06,fog,urban,dusk_dawn,moderate,bus,60.0,31,moderate
ACC04043,20.466819507805788,72.41379844037597,2025-04-20,15:29:02,clear,highway,daylight,low,car,102.1,78,fatal
ACC04044,12.978070437761469,83.12706328336526,2023-04-19,12:30:57,clear,urban,daylight,moderate,motorcycle,66.7,39,fatal
ACC04045,25.33192062082119,79.9358616661639,2022-10-02,22:20:19,rain,highway,night_unlit,low,truck,133.8,70,severe
ACC04046,12.437025873140026,82.00401612300547,2026-04-25,19:40:02,storm,expressway,night_unlit,low,car,102.1,85,severe
ACC04047,14.213931086297656,77.05068755801878,2024-11-02,07:19:40,cloudy,urban,dusk_dawn,heavy,motorcycle,47.1,49,moderate
ACC04048,24.765192381226065,74.33312277474263,2026-06-03,12:22:23,cloudy,rural,night_unlit,heavy,motorcycle,53.1,67,minor
ACC04049,19.437937981726257,78.96686307193828,2023-05-19,12:16:13,rain,highway,dusk_dawn,moderate,motorcycle,71.3,95,moderate
ACC04050,26.10221926967734,87.1036659405818,2022-07-02,11:37:26,rain,urban,night_lit,low,motorcycle,62.9,58,minor
ACC04051,22.166868364657336,75.64470442646089,2023-09-20,14:52:27,clear,rural,daylight,moderate,car,32.1,48,fatal
ACC04052,21.976460069926528,82.81342419256403,2023-06-23,17:10:36,cloudy,highway,night_lit,moderate,car,94.8,87,minor
ACC04053,16.67576169811224,72.79749670455266,2025-03-27,16:24:55,heavy_rain,urban,night_lit,heavy,bus,26.4,56,minor
ACC04054,14.138888376827737,83.48959656427085,2025-03-21,11:13:52,rain,highway,daylight,heavy,motorcycle,120.9,88,moderate
ACC04055,27.37875825434692,75.81499498882388,2022-04-28,17:14:49,clear,urban,daylight,moderate,motorcycle,21.9,50,minor
ACC04056,13.676763026294323,79.22427296366932,2024-08-23,09:58:29,rain,rural,daylight,moderate,truck,60.1,54,severe
ACC04057,20.464169601177083,77.88404960951638,2023-07-17,19:42:33,rain,urban,dusk_dawn,low,car,33.1,40,minor
ACC04058,16.361097453356486,73.80544549307768,2024-10-06,22:56:07,clear,rural,night_unlit,heavy,car,45.4,58,moderate
ACC04059,16.226250617303275,77.5293112401884,2023-10-05,10:38:34,clear,highway,daylight,moderate,motorcycle,137.9,78,moderate
ACC04060,21.51337950884501,77.60199933269097,2024-06-01,18:39:40,clear,rural,dusk_dawn,heavy,car,49.0,62,fatal
ACC04061,24.766945874861904,80.35369022447603,2025-03-21,19:42:53,storm,urban,daylight,heavy,car,78.9,37,severe
ACC04062,24.43487172530046,87.55762452703979,2023-04-27,14:39:02,clear,highway,daylight,low,truck,93.8,100,severe
ACC04063,25.900827027096856,79.52028036017009,2022-11-24,06:49:51,rain,rural,night_lit,heavy,bus,94.4,65,moderate
ACC04064,16.68644380659787,86.63081849012214,2025-03-05,18:19:31,cloudy,highway,dusk_dawn,heavy,car,123.8,73,moderate
ACC04065,19.45202210744118,79.38492253700089,2026-04-05,12:06:05,heavy_rain,highway,daylight,moderate,motorcycle,81.8,85,moderate
ACC04066,12.1493531715204,73.72069281399904,2023-12-31,08:29:59,storm,rural,night_lit,low,truck,133.0,75,severe
ACC04067,23.949721970181848,75.68244632441504,2026-06-27,16:00:27,fog,highway,daylight,low,truck,89.1,77,fatal
ACC04068,16.83748979427653,78.52028281692161,2022-10-31,13:02:24,heavy_rain,highway,daylight,low,car,83.8,73,minor
ACC04069,20.983896532322984,77.20590036752296,2025-09-06,06:03:11,cloudy,highway,dusk_dawn,moderate,truck,114.3,88,moderate
ACC04070,14.708804512311211,85.85326860051987,2026-06-11,23:04:04,clear,rural,night_unlit,low,auto,116.2,69,severe
ACC04071,25.110392114149256,82.85832963514483,2023-05-08,09:42:04,clear,highway,dusk_dawn,heavy,car,133.4,65,moderate
ACC04072,25.076355508452444,81.25293523069877,2022-08-31,14:35:16,rain,urban,night_unlit,moderate,car,30.5,46,moderate
ACC04073,26.039246636047288,79.85967281978705,2024-12-26,17:56:17,clear,highway,night_lit,moderate,truck,125.5,64,moderate
ACC04074,12.734991953707565,78.35632989262507,2025-11-28,07:17:27,cloudy,highway,daylight,heavy,car,107.5,86,severe
ACC04075,27.87933935640022,81.79507903731218,2022-05-17,18:19:36,clear,highway,dusk_dawn,moderate,car,102.8,78,moderate
ACC04076,15.964470631035113,73.9937146471101,2024-11-18,16:29:59,rain,rural,daylight,moderate,truck,21.8,54,minor
ACC04077,16.95093897675759,74.6005310114705,2025-12-01,14:46:47,clear,rural,night_lit,heavy,truck,38.3,75,minor
ACC04078,15.989371667047138,76.8498616543472,2022-02-22,15:55:29,clear,rural,dusk_dawn,moderate,motorcycle,136.2,48,minor
ACC04079,16.280523173864516,74.73895386337719,2024-04-27,22:43:54,cloudy,rural,night_lit,moderate,motorcycle,105.7,72,moderate
ACC04080,20.842581697658346,82.83357950439706,2022-05-07,20:30:33,cloudy,highway,night_unlit,moderate,motorcycle,128.0,65,fatal
ACC04081,15.836968708860473,72.39629314249993,2022-10-17,07:58:25,heavy_rain,highway,dusk_dawn,moderate,truck,135.0,98,moderate
ACC04082,18.300340982406475,74.562839866668,2024-03-09,11:10:13,rain,urban,night_unlit,heavy,bus,75.2,48,severe
ACC04083,22.489705319091446,86.44172975198086,2023-06-22,14:28:25,rain,urban,dusk_dawn,moderate,truck,37.8,49,severe
ACC04084,25.37641925724363,87.9606903715534,2022-05-20,21:14:02,clear,urban,night_lit,low,motorcycle,49.5,60,severe
ACC04085,23.083864004270072,79.80144764524948,2025-08-07,19:09:09,clear,highway,dusk_dawn,heavy,truck,122.3,98,moderate
ACC04086,21.50916551659717,79.92592116834814,2022-11-30,12:23:56,rain,rural,daylight,moderate,truck,89.8,51,minor
ACC04087,14.3636570006571,84.374380195799,2025-11-29,20:45:11,clear,highway,night_lit,heavy,motorcycle,112.5,85,severe
ACC04088,25.05784962466052,72.5790332419292,2022-10-18,11:19:34,rain,urban,daylight,low,car,62.3,50,minor
ACC04089,12.596398207888619,78.83234371041564,2024-05-03,09:49:06,fog,expressway,night_unlit,moderate,motorcycle,123.8,90,fatal
ACC04090,16.227066611764833,73.59724610903936,2025-04-08,16:36:36,clear,highway,night_lit,heavy,motorcycle,99.0,75,moderate
ACC04091,12.912942670911379,78.41482212250378,2024-02-28,11:42:58,rain,highway,night_lit,moderate,car,94.0,97,minor
ACC04092,22.678863609351403,87.741149458062,2023-11-16,16:14:27,cloudy,highway,daylight,low,car,137.1,68,minor
ACC04093,17.89393732149623,84.05813249285377,2025-05-17,12:51:07,clear,urban,night_unlit,heavy,car,30.2,35,moderate
ACC04094,22.432775731277868,87.76073401096349,2022-01-20,18:12:01,cloudy,urban,dusk_dawn,low,car,32.0,48,minor
ACC04095,17.552495348857445,83.93677801072963,2025-09-18,22:22:45,cloudy,expressway,daylight,moderate,motorcycle,104.2,94,moderate
ACC04096,19.29185169279191,81.72976114890541,2025-02-06,09:46:06,storm,rural,dusk_dawn,low,truck,93.3,56,minor
ACC04097,19.327376162658894,84.0675333268359,2025-06-09,14:41:19,clear,rural,night_unlit,low,motorcycle,91.4,41,fatal
ACC04098,12.729290458680714,82.54546676753576,2023-11-23,17:17:50,rain,rural,daylight,low,truck,96.3,76,severe
ACC04099,18.883624421536055,79.42505647843053,2023-09-24,08:15:32,clear,highway,daylight,moderate,motorcycle,106.0,61,minor
ACC04100,22.257029809843242,76.68074134408336,2024-07-28,18:25:52,clear,expressway,night_unlit,heavy,truck,69.4,99,moderate
ACC04101,20.73683593720694,80.32284894934968,2024-11-20,16:26:52,cloudy,urban,dusk_dawn,low,truck,35.2,55,moderate
ACC04102,13.204540260452596,76.13589558242289,2026-02-28,07:03:39,rain,highway,night_unlit,moderate,truck,101.2,84,moderate
ACC04103,22.688895770987983,79.78682154307432,2025-11-08,19:14:56,rain,expressway,dusk_dawn,moderate,truck,90.3,95,moderate
